#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2010 12 31 23 50 126 10.4 99.0 99.00 99.00 99.00 999 1011.0   6.6   9.6 999.0 99.0 99.00
2011 01 01 00 50 125 10.5 12.6  2.42  6.67  5.44 999 1010.9   7.0   9.6 999.0 99.0 99.00
2011 01 01 01 50 125 10.8 12.2  2.31  6.67  5.23 999 1010.7   7.1   9.5 999.0 99.0 99.00
2011 01 01 02 50 126 10.1 12.1  2.29  6.67  5.27 999 1010.4   7.3   9.5 999.0 99.0 99.00
2011 01 01 03 50 130 10.4 13.0 99.00 99.00 99.00 999 1010.5   7.2   9.5 999.0 99.0 99.00
2011 01 01 04 50 131 10.0 11.7 99.00 99.00 99.00 999 1010.5   7.3   9.5 999.0 99.0 99.00
2011 01 01 05 50 132 11.0 12.7  2.10  5.88  5.06 999 1010.3   7.4   9.5 999.0 99.0 99.00
2011 01 01 06 50 127 10.5 12.0 99.00 99.00 99.00 999 1010.3   7.6   9.5 999.0 99.0 99.00
2011 01 01 07 50 118 10.9 13.0  2.13  6.25  5.26 999 1010.2   7.7   9.5 999.0 99.0 99.00
2011 01 01 08 50 115 11.1 13.7  2.54  6.67  5.45 999 1010.3   7.7   9.5 999.0 99.0 99.00
2011 01 01 09 50 119 10.8 12.9  2.54  7.69  5.73 999 1010.5   8.1   9.5 999.0 99.0 99.00
2011 01 01 10 50 126 10.9 13.0  2.55  7.69  5.70 999 1011.0   7.2   9.5 999.0 99.0 99.00
2011 01 01 11 50 115 11.0 13.0  2.48  7.69  5.73 999 1011.2   7.2   9.5 999.0 99.0 99.00
2011 01 01 13 50 112 10.1 11.8  2.74  8.33  5.66 999 1012.1   7.0   9.5 999.0 99.0 99.00
2011 01 01 14 50 123 10.2 12.3 99.00 99.00 99.00 999 1012.7   7.9   9.5 999.0 99.0 99.00
2011 01 01 15 50 122  9.3 11.4  3.31 17.39  6.62 999 1013.4   8.0   9.5 999.0 99.0 99.00
2011 01 01 16 50 127  9.4 11.7  3.53 16.00  6.90 999 1014.0   8.5   9.5 999.0 99.0 99.00
2011 01 01 17 50 133  8.5 10.6 99.00 99.00 99.00 999 1015.0   9.0   9.5 999.0 99.0 99.00
2011 01 01 18 50 143  7.4  9.3  3.91 14.81  8.01 999 1016.2   8.9   9.5 999.0 99.0 99.00
2011 01 01 19 50 137  6.9  8.9  4.82 13.79  9.57 999 1016.7   8.8   9.5 999.0 99.0 99.00
2011 01 01 20 50 133  7.2  9.8  4.36 12.12  9.00 999 1016.6   8.9   9.5 999.0 99.0 99.00
2011 01 01 21 50 118  6.7  9.4 99.00 99.00 99.00 999 1016.7   8.5   9.5 999.0 99.0 99.00
2011 01 01 22 50 138  5.3  7.4  4.09 16.00  8.77 999 1017.5   8.9   9.5 999.0 99.0 99.00
2011 01 01 23 50 136  4.4  6.1  4.16 16.00  9.39 999 1018.0   9.0   9.5 999.0 99.0 99.00
2011 01 02 00 50 135  4.8  6.4  4.36 16.00  9.82 999 1018.4   8.9   9.5 999.0 99.0 99.00
2011 01 02 01 50 116  5.1  6.8  3.69 14.81  9.17 999 1018.5   8.9   9.5 999.0 99.0 99.00
2011 01 02 02 50 115  5.7  7.2  3.65 16.00  9.28 999 1018.7   8.8   9.5 999.0 99.0 99.00
2011 01 02 03 50 117  6.0  8.0  3.46 13.79  8.85 999 1018.7   8.9   9.5 999.0 99.0 99.00
2011 01 02 04 50 131  5.2  7.0  3.68 14.81  9.55 999 1019.2   9.0   9.5 999.0 99.0 99.00
2011 01 02 05 50 133  5.8  7.4  3.82 14.81  9.65 999 1019.2   8.9   9.5 999.0 99.0 99.00
2011 01 02 06 50 138  4.8  6.2  3.65 14.81  9.30 999 1019.7   8.9   9.5 999.0 99.0 99.00
2011 01 02 07 50 140  3.7  5.0  3.68 13.79  9.34 999 1020.0   8.9   9.5 999.0 99.0 99.00
2011 01 02 08 50 167  2.0  3.6  3.67 13.79  9.49 999 1020.1   8.9   9.5 999.0 99.0 99.00
2011 01 02 09 50 188  1.1  2.6  3.66 12.90  9.60 999 1020.3   8.9   9.5 999.0 99.0 99.00
2011 01 02 10 50 117  0.8  2.2  3.39 12.12  9.65 999 1020.7   8.9   9.5 999.0 99.0 99.00
2011 01 02 11 50 360  1.5  3.2  3.36 12.12  9.31 999 1020.8   9.0   9.5 999.0 99.0 99.00
2011 01 02 12 50  65  2.3  4.7  3.54 12.90  9.72 999 1020.4   8.8   9.5 999.0 99.0 99.00
2011 01 02 13 50  74  4.5  6.4  3.16 13.79  9.70 999 1020.2   8.5   9.5 999.0 99.0 99.00
2011 01 02 14 50  87  4.7  6.2  3.06 13.79  9.44 999 1020.0   8.5   9.5 999.0 99.0 99.00
2011 01 02 15 50  85  4.3  6.9  3.31 13.79  9.75 999 1020.2   8.5   9.5 999.0 99.0 99.00
2011 01 02 16 50  91  3.4  5.8  3.15 13.79  9.29 999 1020.5   8.3   9.5 999.0 99.0 99.00
2011 01 02 17 50  71  2.6  4.3  3.09 13.79  9.55 999 1020.7   8.4   9.5 999.0 99.0 99.00
2011 01 02 18 50  67  2.5  3.9  2.86 13.79  9.16 999 1020.9   8.4   9.5 999.0 99.0 99.00
