#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 02 05 50 128  6.4  7.4  1.44  6.25  4.97 999 1019.0  21.8  21.5  20.5 99.0 99.00
2011 01 02 06 50 132  6.8  8.1  1.49  5.26  4.81 999 1018.5  21.7  21.5  20.3 99.0 99.00
2011 01 02 07 50 134  6.7  7.9  1.52  7.14  4.92 999 1018.0  21.7  21.5  20.3 99.0 99.00
2011 01 02 08 50 132  6.5  8.0  1.37  5.00  4.52 999 1017.8  21.6  21.5  20.3 99.0 99.00
2011 01 02 09 50 135  6.6  7.8  1.29  7.14  4.58 999 1017.7  21.6  21.5  20.3 99.0 99.00
2011 01 02 10 50 135  6.4  7.7  1.44  7.14  4.69 999 1018.1  21.6  21.5  20.2 99.0 99.00
2011 01 02 11 50 138  6.1  7.4  1.30  6.67  4.49 999 1018.5  21.7  21.4  20.3 99.0 99.00
2011 01 02 12 50 143  5.6  6.9  1.27  6.67  4.39 999 1019.6  21.8  21.4  20.3 99.0 99.00
2011 01 02 13 50 138  5.3  6.2  1.24  6.67  4.56 999 1020.5  21.9  21.4  20.5 99.0 99.00
2011 01 02 14 50 140  5.2  6.1  1.04  6.25  4.39 999 1021.1  22.0  21.5  20.5 99.0 99.00
2011 01 02 15 50 136  4.0  4.8  0.96  5.00  4.30 999 1021.8  22.1  21.5  20.5 99.0 99.00
2011 01 02 16 50 143  5.3  6.1  0.94  6.25  4.46 999 1020.9  22.0  21.5  20.7 99.0 99.00
2011 01 02 17 50 140  3.1  3.8  0.93  6.67  4.47 999 1020.3  22.3  21.6  20.7 99.0 99.00
2011 01 02 18 50 126  3.0  3.6  0.91  6.67  4.67 999 1019.5  22.2  21.8  20.9 99.0 99.00
2011 01 02 19 50 116  2.8  3.4  0.93  7.14  4.82 999 1019.3  22.3  21.9  20.9 99.0 99.00
2011 01 02 20 50 123  2.2  2.5  0.90  7.69  5.03 999 1019.3  22.4  21.9  21.0 99.0 99.00
2011 01 02 21 50 130  1.0  1.6  0.92  7.14  5.07 999 1019.6  22.3  21.9  20.9 99.0 99.00
2011 01 02 22 50  93  0.8  1.2  0.91  6.67  5.08 999 1019.9  22.1  21.8  20.9 99.0 99.00
2011 01 02 23 50 130  1.9  2.4  0.98  6.25  5.26 999 1019.7  22.0  21.8  20.8 99.0 99.00
2011 01 03 00 50  73  1.0  1.4  0.93  7.14  5.19 999 1020.0  22.0  21.8  20.6 99.0 99.00
2011 01 03 01 50  49  1.5  1.9  0.98  6.67  5.10 999 1020.2  21.9  21.8  20.7 99.0 99.00
2011 01 03 02 50  41  9.4 11.7  1.05  6.67  3.91 999 1020.6  20.8  21.7  19.3 99.0 99.00
2011 01 03 03 50  42  9.1 10.3  1.26  3.70  3.76 999 1020.8  20.5  21.5  19.0 99.0 99.00
2011 01 03 04 50  41  8.8 10.2  1.53  4.17  4.05 999 1020.9  20.2  21.3  18.5 99.0 99.00
2011 01 03 05 50  49  8.0  8.9  1.67  6.25  4.28 999 1020.7  20.2  21.4  18.3 99.0 99.00
2011 01 03 06 50  51  7.5  8.8  1.94  6.67  4.81 999 1020.4  20.2  21.3  18.3 99.0 99.00
2011 01 03 07 50  51  8.0  9.3  2.01  7.14  5.03 999 1020.1  20.2  21.3  18.4 99.0 99.00
2011 01 03 08 50  58  7.9  9.1  1.85  7.14  4.99 999 1019.8  20.1  21.3  18.4 99.0 99.00
2011 01 03 09 50  56  7.7  8.9  1.83  7.69  5.02 999 1019.7  19.8  21.3  18.1 99.0 99.00
2011 01 03 10 50  63  8.2  9.6  1.81  7.14  4.98 999 1019.8  19.6  21.3  17.5 99.0 99.00
2011 01 03 11 50  56  8.2  9.3  1.78  7.14  4.88 999 1020.4  19.8  21.3  17.2 99.0 99.00
2011 01 03 12 50  56  7.2  8.7  1.63  7.14  4.81 999 1021.2  19.6  21.3  17.0 99.0 99.00
2011 01 03 13 50  56  6.8  8.3  1.61  7.14  4.82 999 1022.0  19.8  21.3  16.8 99.0 99.00
2011 01 03 14 50  60  6.3  7.7  1.67  7.14  5.02 999 1022.9  19.9  21.3  16.6 99.0 99.00
2011 01 03 15 50  73  5.7  6.7  1.58  6.67  4.88 999 1023.2  20.0  21.3  16.8 99.0 99.00
2011 01 03 16 50  76  5.8  6.8  1.55  6.67  4.99 999 1022.9  20.0  21.3  16.8 99.0 99.00
2011 01 03 17 50  80  5.7  6.5  1.54  5.88  5.10 999 1022.1  20.0  21.3  17.0 99.0 99.00
2011 01 03 18 50  72  4.7  5.6  1.34  6.25  4.89 999 1021.2  20.2  21.3  17.4 99.0 99.00
2011 01 03 19 50  76  6.2  7.2  1.37  6.67  4.97 999 1020.3  20.3  21.3  17.9 99.0 99.00
2011 01 03 20 50  83  5.9  6.9  1.36  5.88  4.81 999 1019.8  20.4  21.3  18.2 99.0 99.00
2011 01 03 21 50  88  5.2  6.3  1.44  6.67  5.02 999 1020.0  20.5  21.3  18.3 99.0 99.00
2011 01 03 22 50 100  5.6  6.6  1.31  6.67  4.76 999 1020.1  20.5  21.3  18.4 99.0 99.00
2011 01 03 23 50  81  4.5  5.3  1.31  6.25  4.78 999 1020.6  20.7  21.2  18.7 99.0 99.00
2011 01 04 00 50  87  3.9  4.6  1.48  6.25  5.11 999 1020.9  20.8  21.1  18.7 99.0 99.00
2011 01 04 01 50  99  4.2  5.0  1.28  6.25  4.88 999 1021.0  20.8  21.1  18.9 99.0 99.00
2011 01 04 02 50 101  3.8  4.4  1.31  5.88  4.90 999 1021.1  20.7  21.1  18.8 99.0 99.00
2011 01 04 03 50  96  4.0  4.7  1.39  6.25  4.96 999 1021.1  20.7  21.2  18.7 99.0 99.00
2011 01 04 04 50 111  4.2  5.3  1.27  5.88  4.96 999 1021.0  20.7  21.2  18.6 99.0 99.00
2011 01 04 05 50 104  3.6  4.4  1.25  5.88  4.87 999 1020.7  20.7  21.3  18.6 99.0 99.00
2011 01 04 06 50 127  3.8  4.4  1.20  5.88  4.85 999 1020.3  20.7  21.3  18.6 99.0 99.00
2011 01 04 07 50 122  2.9  3.5  1.22  5.88  4.88 999 1019.8  20.6  21.3  18.4 99.0 99.00
2011 01 04 08 50 115  2.3  3.2  1.10  5.88  4.87 999 1019.5  20.5  21.3  18.3 99.0 99.00
2011 01 04 09 50 105  3.1  3.8  1.12  5.88  4.94 999 1019.2  20.5  21.3  18.5 99.0 99.00
2011 01 04 10 50  94  3.3  3.9  1.01  5.88  4.73 999 1019.4  20.5  21.3  18.5 99.0 99.00
2011 01 04 11 50 104  3.5  4.0  0.99  6.25  4.80 999 1019.5  20.6  21.2  18.6 99.0 99.00
2011 01 04 12 50 104  4.2  4.8  0.94  6.25  4.81 999 1019.9  20.8  21.2  18.9 99.0 99.00
2011 01 04 13 50  94  3.4  4.1  1.02  5.56  4.83 999 1020.8  21.0  21.2  18.9 99.0 99.00
2011 01 04 14 50 108  4.0  4.6  0.90  5.88  4.56 999 1021.4  21.2  21.2  18.8 99.0 99.00
2011 01 04 15 50 104  4.3  5.1  0.88  5.88  4.46 999 1021.7  21.3  21.2  18.8 99.0 99.00
2011 01 04 16 50 111  4.8  5.6  0.89  5.88  4.32 999 1021.3  21.2  21.3  18.6 99.0 99.00
2011 01 04 17 50 107  4.1  4.7  0.79  5.56  4.11 999 1020.5  21.3  21.3  18.7 99.0 99.00
2011 01 04 18 50 114  4.2  4.8  0.75  6.25  4.05 999 1019.5  21.2  21.4  18.7 99.0 99.00
2011 01 04 19 50 110  4.2  4.8  0.75  5.26  4.02 999 1019.2  21.3  21.5  18.7 99.0 99.00
2011 01 04 20 50 103  4.4  5.1  0.70  5.26  4.06 999 1019.2  21.2  21.5  18.8 99.0 99.00
2011 01 04 21 50 120  5.1  5.8  0.68  6.25  4.10 999 1018.9  21.1  21.5  18.7 99.0 99.00
2011 01 04 22 50 111  4.4  5.7  0.67  6.67  3.90 999 1018.9  21.0  21.4  19.1 99.0 99.00
2011 01 04 23 50 111  4.5  5.4  0.64  6.25  3.92 999 1019.1  21.1  21.3  19.1 99.0 99.00
2011 01 05 00 50 112  4.4  5.2  0.63  5.88  4.12 999 1019.5  21.2  21.4  19.0 99.0 99.00
2011 01 05 01 50 127  4.8  5.6  0.72  5.88  4.01 999 1019.8  21.2  21.4  19.1 99.0 99.00
2011 01 05 02 50 139  5.4  6.5  0.70  5.88  3.91 999 1019.5  21.2  21.3  19.0 99.0 99.00
2011 01 05 03 50 146  5.4  6.3  0.71  3.70  3.92 999 1019.5  21.2  21.3  19.3 99.0 99.00
2011 01 05 04 50 146  4.3  5.3  0.75  7.14  3.97 999 1019.3  21.2  21.3  19.5 99.0 99.00
2011 01 05 05 50 159  4.8  5.8  0.71  5.88  3.96 999 1018.8  21.2  21.2  19.2 99.0 99.00
2011 01 05 06 50 163  4.2  4.9  0.73  5.88  4.08 999 1018.6  21.2  21.3  19.1 99.0 99.00
2011 01 05 07 50 158  4.1  4.8  0.81  5.88  4.33 999 1018.1  21.1  21.3  19.3 99.0 99.00
2011 01 05 08 50 154  4.1  5.0  0.75  7.14  4.36 999 1017.7  21.1  21.3  19.5 99.0 99.00
2011 01 05 09 50 159  5.1  5.8  0.84  5.26  4.57 999 1017.2  21.0  21.3  19.4 99.0 99.00
2011 01 05 10 50 153  5.0  5.7  0.80  5.88  4.17 999 1016.9  21.1  21.3  19.3 99.0 99.00
2011 01 05 11 50 149  4.6  5.6  0.80  5.88  4.18 999 1016.8  21.3  21.4  19.6 99.0 99.00
2011 01 05 12 50 144  5.0  5.9  0.78  6.25  4.18 999 1016.9  21.4  21.5  19.8 99.0 99.00
2011 01 05 13 50 155  5.3  6.1  0.78  5.56  4.19 999 1017.3  21.8  21.6  19.9 99.0 99.00
2011 01 05 14 50 148  5.1  5.9  0.76  5.88  3.92 999 1017.9  21.9  21.6  20.0 99.0 99.00
2011 01 05 15 50 150  6.6  7.5  0.74  5.56  3.87 999 1017.6  22.0  21.7  19.9 99.0 99.00
2011 01 05 16 50 157  5.1  6.0  0.80  6.25  3.77 999 1017.4  22.0  21.7  20.1 99.0 99.00
2011 01 05 17 50 163  5.6  6.5  0.78  5.00  3.74 999 1016.2  22.2  21.8  20.1 99.0 99.00
2011 01 05 18 50 163  5.3  6.2  0.76  5.56  3.75 999 1015.2  22.3  21.8  20.0 99.0 99.00
2011 01 05 19 50 166  6.2  7.5  0.79  3.57  3.64 999 1014.1  22.3  21.9  20.2 99.0 99.00
2011 01 05 20 50 173  5.4  6.2  0.79  4.55  3.81 999 1013.8  22.5  21.8  20.4 99.0 99.00
2011 01 05 21 50 254  4.6  5.6  0.80  4.00  3.88 999 1014.0  22.9  21.8  20.4 99.0 99.00
2011 01 05 22 50 253  5.4  6.6  0.83  5.00  4.00 999 1014.0  22.8  21.8  20.1 99.0 99.00
2011 01 05 23 50 276  5.3  6.6  0.84  5.00  3.86 999 1014.6  22.5  21.7  20.1 99.0 99.00
2011 01 06 00 50 259  5.3  6.2  1.07  5.00  4.12 999 1014.1  22.5  21.7  19.9 99.0 99.00
2011 01 06 01 50 264  5.5  6.4  1.25  5.26  4.31 999 1014.1  22.5  21.7  19.8 99.0 99.00
2011 01 06 02 50 263  5.1  6.1  1.21  5.56  4.41 999 1013.9  22.4  21.7  19.6 99.0 99.00
2011 01 06 03 50 263  5.3  6.4  1.31  5.26  4.51 999 1013.8  22.5  21.6  19.4 99.0 99.00
2011 01 06 04 50 253  4.7  5.5  1.41  5.56  4.72 999 1013.5  22.1  21.6  19.9 99.0 99.00
2011 01 06 05 50 249  4.7  5.6  1.22  5.56  4.68 999 1012.8  22.1  21.5  20.0 99.0 99.00
2011 01 06 06 50 246  4.7  5.6  1.11  5.00  4.59 999 1012.3  22.0  21.5  20.1 99.0 99.00
2011 01 06 07 50 268  3.6  4.1  1.12  5.88  4.63 999 1011.8  22.1  21.4  20.1 99.0 99.00
2011 01 06 08 50 265  3.1  3.9  1.11  5.88  4.78 999 1011.2  22.1  21.4  20.1 99.0 99.00
2011 01 06 09 50 284  4.0  4.5  1.17  5.26  4.75 999 1011.1  22.1  21.4  20.2 99.0 99.00
2011 01 06 10 50 283  4.7  5.3  1.17  5.00  4.65 999 1010.7  22.2  21.4  19.9 99.0 99.00
2011 01 06 11 50 281  5.7  6.8  1.27  5.88  4.74 999 1011.0  22.4  21.4  19.8 99.0 99.00
2011 01 06 12 50 272  5.9  6.9  1.38  5.56  4.74 999 1010.8  22.4  21.4  19.8 99.0 99.00
2011 01 06 13 50 279  6.3  7.7  1.43  5.56  4.89 999 1011.2  22.5  21.4  19.8 99.0 99.00
2011 01 06 14 50 345  8.8 11.0  1.60  5.88  5.08 999 1011.6  20.9  21.8  19.0 99.0 99.00
2011 01 06 15 50  15 10.0 11.5  1.76  5.88  4.80 999 1011.7  20.6  21.8  17.7 99.0 99.00
2011 01 06 16 50   7  7.5  8.6  1.82  6.25  4.88 999 1011.8  20.6  21.8  16.9 99.0 99.00
2011 01 06 17 50 358  8.6 10.4  1.90  6.25  4.91 999 1011.1  20.4  21.8  15.2 99.0 99.00
2011 01 06 18 50 357  8.4 10.1  1.72  6.25  4.75 999 1010.5  20.0  21.8  14.8 99.0 99.00
2011 01 06 19 50 343  8.3  9.7  1.70  6.25  4.62 999 1010.2  19.8  21.9  14.1 99.0 99.00
2011 01 06 20 50 345  8.6 10.0  1.73  6.25  4.71 999 1010.4  19.7  21.8  14.4 99.0 99.00
2011 01 06 21 50 335  9.3 11.5  1.81  5.88  4.75 999 1010.7  19.9  21.8  14.0 99.0 99.00
2011 01 06 22 50 341  9.4 11.5  1.97  6.25  4.79 999 1011.0  19.5  21.8  14.2 99.0 99.00
2011 01 06 23 50 336 10.7 13.0  2.11  5.88  4.85 999 1011.9  19.2  21.7  12.1 99.0 99.00
2011 01 07 00 50 328  9.2 11.4  2.07  6.25  4.83 999 1011.9  18.8  21.7  11.4 99.0 99.00
2011 01 07 01 50 332  8.6 11.3  2.02  6.25  4.75 999 1012.6  18.7  21.7  10.9 99.0 99.00
2011 01 07 02 50 331  9.1 11.2  2.16  6.25  4.93 999 1013.0  18.6  21.7  10.8 99.0 99.00
2011 01 07 03 50 326  8.7 11.3  2.15  5.88  5.00 999 1013.3  18.5  21.7  10.6 99.0 99.00
2011 01 07 04 50 327  9.2 11.3  2.33  7.14  5.17 999 1013.3  18.7  21.7  10.0 99.0 99.00
2011 01 07 05 50 328  9.3 11.0  2.05  6.67  4.84 999 1013.3  18.7  21.6  10.6 99.0 99.00
2011 01 07 06 50 337  9.2 11.8  2.11  6.25  4.81 999 1013.0  18.7  21.6  10.5 99.0 99.00
2011 01 07 07 50 334  7.9 10.1  2.09  6.67  4.86 999 1012.7  18.4  21.6  10.2 99.0 99.00
2011 01 07 08 50 335  8.2 10.3  1.97  6.67  4.84 999 1012.6  18.2  21.6   9.7 99.0 99.00
2011 01 07 09 50 333  7.5  9.0  2.03  7.14  4.94 999 1012.4  18.0  21.6   9.6 99.0 99.00
2011 01 07 10 50 340  6.6  8.4  1.85  7.14  4.88 999 1012.1  18.0  21.6   9.7 99.0 99.00
2011 01 07 11 50 326  6.0  7.8  2.08  7.14  5.38 999 1012.2  18.2  21.6  10.5 99.0 99.00
2011 01 07 12 50 340  6.3  8.6  1.96  7.14  5.26 999 1012.4  18.2  21.6  10.6 99.0 99.00
2011 01 07 13 50 322  6.2  7.8  1.84  6.67  5.09 999 1013.1  18.6  21.6   9.8 99.0 99.00
2011 01 07 14 50 325  6.0  7.5  1.62  6.67  5.03 999 1013.5  18.8  21.6  10.1 99.0 99.00
2011 01 07 15 50 316  5.8  7.2  1.53  7.14  4.85 999 1013.4  18.9  21.5   9.9 99.0 99.00
2011 01 07 16 50 315  5.8  7.8  1.63  7.14  5.09 999 1012.6  18.9  21.5  10.5 99.0 99.00
2011 01 07 17 50 307  6.2  7.4  1.47  6.25  4.85 999 1011.7  19.1  21.4  11.0 99.0 99.00
2011 01 07 18 50 305  7.0  8.6  1.54  6.67  4.91 999 1010.6  19.2  21.4  10.9 99.0 99.00
2011 01 07 19 50 301  7.0  8.4  1.56  6.25  4.91 999 1010.1  19.4  21.4  10.9 99.0 99.00
2011 01 07 20 50 306  7.0  8.8  1.53  6.67  4.85 999 1009.5  19.7  21.5  11.6 99.0 99.00
2011 01 07 21 50 311  7.7  9.6  1.49  6.25  4.76 999 1009.5  19.8  21.5  12.2 99.0 99.00
2011 01 07 22 50 304  7.8  9.5  1.57  6.67  4.80 999 1009.4  19.6  21.6  11.9 99.0 99.00
2011 01 07 23 50 303  7.5  9.2  1.55  6.67  4.61 999 1009.4  19.5  21.5  11.7 99.0 99.00
2011 01 08 00 50 302  6.3  7.7  1.58  6.67  4.67 999 1009.8  19.7  21.5  12.2 99.0 99.00
2011 01 08 01 50 306  6.7  8.4  1.58  6.67  4.92 999 1010.3  20.0  21.5  12.6 99.0 99.00
2011 01 08 02 50 299  7.2  8.7  1.59  6.25  4.80 999 1010.5  20.3  21.5  12.6 99.0 99.00
2011 01 08 03 50 290  7.7  9.0  1.59  6.67  4.69 999 1010.4  20.6  21.5  12.2 99.0 99.00
2011 01 08 04 50 289  8.0  9.2  1.55  5.56  4.53 999 1010.1  20.6  21.5  12.7 99.0 99.00
2011 01 08 05 50 282  7.8  9.4  1.67  6.25  4.56 999 1009.6  20.7  21.5  12.8 99.0 99.00
2011 01 08 06 50 294  8.3 10.6  1.59  5.88  4.39 999 1009.4  20.7  21.4  12.4 99.0 99.00
2011 01 08 07 50 297  7.9  9.3  1.73  6.25  4.63 999 1009.3  20.6  21.2  12.4 99.0 99.00
2011 01 08 08 50 305  7.8  9.1  1.62  6.67  4.51 999 1009.5  20.6  21.0  12.6 99.0 99.00
2011 01 08 09 50 309  7.6  9.3  1.67  5.88  4.71 999 1009.7  20.7  20.9  12.5 99.0 99.00
2011 01 08 10 50 312  7.3  8.9  1.61  5.88  4.65 999 1009.9  20.7  20.9  13.0 99.0 99.00
2011 01 08 11 50 307  7.7  9.2  1.67  5.88  4.73 999 1010.2  20.8  21.0  12.5 99.0 99.00
2011 01 08 12 50 309  6.7  7.9  1.63  6.25  4.75 999 1010.8  20.8  20.9  12.6 99.0 99.00
2011 01 08 13 50 304  6.5  7.6  1.55  6.25  4.68 999 1011.7  21.0  20.9  12.9 99.0 99.00
2011 01 08 14 50 311  6.1  7.7  1.62  6.25  4.80 999 1012.4  21.0  20.8  13.0 99.0 99.00
2011 01 08 15 50 294  5.2  6.2  1.54  6.67  5.00 999 1012.6  21.1  20.9  13.2 99.0 99.00
2011 01 08 16 50 298  4.8  5.7  1.63  6.67  5.06 999 1012.2  21.1  21.0  13.4 99.0 99.00
2011 01 08 17 50 299  5.3  6.0  1.62  7.14  5.32 999 1011.5  21.2  21.0  13.1 99.0 99.00
2011 01 08 18 50 322  4.9  5.8  1.61  7.14  5.27 999 1010.9  21.0  21.1  13.7 99.0 99.00
2011 01 08 19 50 331  4.9  5.8  1.59  7.69  5.34 999 1010.8  21.0  21.1  13.8 99.0 99.00
2011 01 08 20 50 329  3.6  4.4  1.53  6.67  5.36 999 1010.9  21.1  21.2  13.4 99.0 99.00
2011 01 08 21 50 333  3.3  4.3  1.55  7.69  5.50 999 1011.1  21.1  21.1  13.1 99.0 99.00
2011 01 08 22 50 328  3.5  4.3  1.54  7.69  5.46 999 1011.5  20.9  21.1  13.1 99.0 99.00
2011 01 08 23 50 346  3.5  4.2  1.40  7.14  5.17 999 1011.8  20.8  21.0  13.3 99.0 99.00
2011 01 09 00 50 359  3.3  4.0  1.34  7.69  5.35 999 1012.2  20.7  21.0  13.8 99.0 99.00
2011 01 09 01 50  24  2.0  2.7  1.21  7.69  5.04 999 1012.5  20.6  21.0  13.6 99.0 99.00
2011 01 09 02 50   8  1.6  2.1  1.16  6.67  5.03 999 1012.9  20.5  21.0  13.5 99.0 99.00
2011 01 09 03 50   2  1.8  2.5  1.16  7.14  5.03 999 1012.9  20.5  21.0  13.5 99.0 99.00
2011 01 09 04 50  24  3.7  4.6  1.18  7.14  4.91 999 1013.0  20.0  21.0  15.0 99.0 99.00
2011 01 09 05 50  39  4.2  5.0  1.02  7.14  4.60 999 1012.8  19.7  21.0  15.3 99.0 99.00
2011 01 09 06 50  44  4.6  5.5  0.98  5.26  4.62 999 1013.2  19.4  20.9  15.3 99.0 99.00
2011 01 09 07 50  66  5.4  6.3  0.90  6.25  4.49 999 1013.1  19.3  20.9  15.3 99.0 99.00
2011 01 09 08 50  61  6.1  7.0  0.92  6.25  4.27 999 1013.2  19.2  20.9  15.0 99.0 99.00
2011 01 09 09 50  82  6.4  7.6  0.91  6.25  3.97 999 1013.3  19.3  21.0  15.0 99.0 99.00
2011 01 09 10 50  81  6.4  7.9  0.87  5.88  3.85 999 1013.5  19.3  21.0  15.0 99.0 99.00
2011 01 09 11 50  91  6.5  7.8  0.96  5.88  3.75 999 1013.5  19.5  21.0  14.8 99.0 99.00
2011 01 09 12 50  97  8.4 10.0  0.98  3.57  3.59 999 1013.5  19.5  21.0  15.0 99.0 99.00
2011 01 09 13 50 110  8.5 10.2  1.04  3.45  3.56 999 1014.1  19.5  21.0  15.0 99.0 99.00
2011 01 09 14 50 115  9.0 11.0  1.11  3.85  3.71 999 1014.7  20.0  20.9  15.2 99.0 99.00
2011 01 09 15 50 104  8.9 11.2  1.20  4.35  3.75 999 1015.4  19.9  20.9  16.0 99.0 99.00
2011 01 09 16 50 119  8.0  9.7  1.26  4.00  3.78 999 1015.4  20.2  20.9  16.1 99.0 99.00
2011 01 09 17 50 110  9.0 11.3  1.36  4.76  3.94 999 1014.7  19.8  20.9  16.4 99.0 99.00
2011 01 09 18 50 104 10.6 12.8  1.71  5.00  4.15 999 1013.7  19.3  20.9  16.1 99.0 99.00
2011 01 09 19 50 100 11.1 13.4  1.94  5.26  4.38 999 1013.3  19.0  20.9  16.1 99.0 99.00
2011 01 09 20 50 102 11.6 14.3  2.14  5.56  4.54 999 1013.2  19.0  20.9  16.1 99.0 99.00
2011 01 09 21 50 113 11.7 13.9  1.99  5.56  4.41 999 1013.0  19.3  20.9  16.5 99.0 99.00
2011 01 09 22 50 115 12.2 14.5  2.18  5.88  4.63 999 1012.7  19.5  20.8  16.9 99.0 99.00
2011 01 09 23 50 117 11.9 14.4  2.34  6.25  4.72 999 1013.3  19.8  20.8  17.0 99.0 99.00
2011 01 10 00 50 119 11.9 15.0  2.38  6.25  4.74 999 1013.9  20.1  20.8  17.0 99.0 99.00
2011 01 10 01 50 119 11.0 13.2  2.45  6.25  4.88 999 1015.1  20.3  20.8  17.2 99.0 99.00
2011 01 10 02 50 121 11.3 13.2  2.42  6.25  4.94 999 1015.2  20.4  20.8  17.3 99.0 99.00
2011 01 10 03 50 125 10.2 12.7  2.47  6.67  5.10 999 1015.4  20.6  20.8  17.7 99.0 99.00
2011 01 10 04 50 127 10.9 13.1  2.51  6.25  5.11 999 1014.3  20.7  20.8  18.0 99.0 99.00
2011 01 10 05 50 125 11.0 12.8  2.42  6.67  5.04 999 1013.7  20.8  20.8  18.3 99.0 99.00
2011 01 10 06 50 130 10.4 12.8  2.52  6.67  5.24 999 1013.1  21.0  20.8  18.8 99.0 99.00
2011 01 10 07 50 134 11.0 12.8  2.48  6.67  5.29 999 1012.5  21.1  20.8  19.1 99.0 99.00
2011 01 10 08 50 135 10.3 12.3  2.40  6.67  5.36 999 1011.8  21.2  20.8  19.5 99.0 99.00
2011 01 10 09 50 137  9.9 12.3  2.50  6.67  5.47 999 1011.6  21.3  20.8  19.8 99.0 99.00
2011 01 10 10 50 147  8.0  9.6  2.16  6.67  5.04 999 1012.5  21.4  20.7  19.8 99.0 99.00
2011 01 10 11 50 149  7.7  9.4  2.13  6.67  5.36 999 1012.7  21.6  20.7  20.0 99.0 99.00
